NIVNOME,TERCODIGO,TERNOME,TERNOMEPADRAO,TERCAPITAL,TERAREA,NIVAMC
Municípios,2612901,São Benedito do Sul,SAO BENEDITO DO SUL,true,209.3,true
AMC 70-00,261300,São Bento do Una,SAO BENTO DO UNA,true,715.9,true
AMC 91-00,261300,São Bento do Una,SAO BENTO DO UNA,true,715.9,true
Municípios,2613008,São Bento do Una,SAO BENTO DO UNA,true,715.9,true
AMC 91-00,261310,São Caitano,SAO CAITANO,true,373.9,true
AMC 70-00,261310,São Caitano,SAO CAITANO,true,373.9,true
Municípios,2613107,São Caitano,SAO CAITANO,true,373.9,true
AMC 70-00,261320,São João,SAO JOAO,true,236.6,true
AMC 91-00,261320,São João,SAO JOAO,true,236.6,true
Municípios,2613206,São João,SAO JOAO,true,236.6,true
AMC 91-00,261330,São Joaquim do Monte,SAO JOAQUIM DO MONTE,true,230.6,true
AMC 70-00,261330,São Joaquim do Monte,SAO JOAQUIM DO MONTE,true,230.6,true
Municípios,2613305,São Joaquim do Monte,SAO JOAQUIM DO MONTE,true,230.6,true
AMC 70-00,261340,São José da Coroa Grande,SAO JOSE DA COROA GRANDE,true,75,true
AMC 91-00,261340,São José da Coroa Grande,SAO JOSE DA COROA GRANDE,true,75,true
Municípios,2613404,São José da Coroa Grande,SAO JOSE DA COROA GRANDE,true,75,true
AMC 91-00,261350,São José do Belmonte,SAO JOSE DO BELMONTE,true,1491,true
AMC 70-00,261350,São José do Belmonte,SAO JOSE DO BELMONTE,true,1491,true
Municípios,2613503,São José do Belmonte,SAO JOSE DO BELMONTE,true,1491,true
AMC 70-00,261360,São José do Egito,SAO JOSE DO EGITO,true,783.3,true
AMC 91-00,261360,São José do Egito,SAO JOSE DO EGITO,true,783.3,true
Municípios,2613602,São José do Egito,SAO JOSE DO EGITO,true,783.3,true
AMC 91-00,261370,São Lourenço da Mata,SAO LOURENCO DA MATA,true,264.4,true
Municípios,2613701,São Lourenço da Mata,SAO LOURENCO DA MATA,true,264.4,true
AMC 60-00,261380,São Vicente Ferrer,SAO VICENTE FERRER,true,120.2,true
AMC 91-00,261380,São Vicente Ferrer,SAO VICENTE FERRER,true,120.2,true
AMC 70-00,261380,São Vicente Ferrer,SAO VICENTE FERRER,true,120.2,true
Municípios,2613800,São Vicente Ferrer,SAO VICENTE FERRER,true,120.2,true
AMC 60-00,261390,Serra Talhada,SERRA TALHADA,true,2965.3,true
AMC 40-00,261390,Serra Talhada,SERRA TALHADA,true,2965.3,true
AMC 20-00,261390,Serra Talhada,SERRA TALHADA,true,2965.3,true
AMC 70-00,261390,Serra Talhada,SERRA TALHADA,true,2965.3,true
AMC 91-00,261390,Serra Talhada,SERRA TALHADA,true,2965.3,true
Municípios,2613909,Serra Talhada,SERRA TALHADA,true,2965.3,true
AMC 91-00,261400,Serrita,SERRITA,true,1602.3,true
AMC 70-00,261400,Serrita,SERRITA,true,1602.3,true
Municípios,2614006,Serrita,SERRITA,true,1602.3,true
AMC 20-00,261410,Sertânia,SERTANIA,true,2359.4,true
AMC 40-00,261410,Sertânia,SERTANIA,true,2359.4,true
AMC 60-00,261410,Sertânia,SERTANIA,true,2359.4,true
AMC 70-00,261410,Sertânia,SERTANIA,true,2359.4,true
AMC 91-00,261410,Sertânia,SERTANIA,true,2359.4,true
Municípios,2614105,Sertânia,SERTANIA,true,2359.4,true
AMC 60-00,261420,Sirinhaém,SIRINHAEM,true,356.7,true
AMC 40-00,261420,Sirinhaém,SIRINHAEM,true,356.7,true
AMC 20-00,261420,Sirinhaém,SIRINHAEM,true,356.7,true
AMC 91-00,261420,Sirinhaém,SIRINHAEM,true,356.7,true
AMC 1872-00,261420,Sirinhaém,SIRINHAEM,true,356.7,true
AMC 70-00,261420,Sirinhaém,SIRINHAEM,true,356.7,true
Municípios,2614204,Sirinhaém,SIRINHAEM,true,356.7,true
AMC 70-00,261430,Moreilândia,MOREILANDIA,true,619.7,true
AMC 91-00,261430,Moreilândia,MOREILANDIA,true,619.7,true
Municípios,2614303,Moreilândia,MOREILANDIA,true,619.7,true
AMC 91-00,261440,Solidão,SOLIDAO,true,130.7,true
AMC 70-00,261440,Solidão,SOLIDAO,true,130.7,true
Municípios,2614402,Solidão,SOLIDAO,true,130.7,true
Municípios,2614501,Surubim,SURUBIM,true,254.9,true
AMC 70-00,261460,Tabira,TABIRA,true,393.3,true
AMC 91-00,261460,Tabira,TABIRA,true,393.3,true
Municípios,2614600,Tabira,TABIRA,true,393.3,true
AMC 91-00,261470,Tacaimbó,TACAIMBO,true,210.9,true
AMC 70-00,261470,Tacaimbó,TACAIMBO,true,210.9,true
Municípios,2614709,Tacaimbó,TACAIMBO,true,210.9,true
AMC 60-00,261480,Tacaratu,TACARATU,true,1253.7,true
AMC 70-00,261480,Tacaratu,TACARATU,true,1253.7,true
AMC 91-00,261480,Tacaratu,TACARATU,true,1253.7,true
Municípios,2614808,Tacaratu,TACARATU,true,1253.7,true
Municípios,2614857,Tamandaré,TAMANDARE,true,98.9,true
AMC 60-00,261500,Taquaritinga do Norte,TAQUARITINGA DO NORTE,true,450.7,true
AMC 91-00,261500,Taquaritinga do Norte,TAQUARITINGA DO NORTE,true,450.7,true
AMC 70-00,261500,Taquaritinga do Norte,TAQUARITINGA DO NORTE,true,450.7,true
Municípios,2615003,Taquaritinga do Norte,TAQUARITINGA DO NORTE,true,450.7,true
AMC 70-00,261510,Terezinha,TEREZINHA,true,142.5,true
AMC 91-00,261510,Terezinha,TEREZINHA,true,142.5,true
Municípios,2615102,Terezinha,TEREZINHA,true,142.5,true
AMC 91-00,261520,Terra Nova,TERRA NOVA,true,362.2,true
AMC 70-00,261520,Terra Nova,TERRA NOVA,true,362.2,true
Municípios,2615201,Terra Nova,TERRA NOVA,true,362.2,true
AMC 60-00,261530,Timbaúba,TIMBAUBA,true,320.5,true
AMC 40-00,261530,Timbaúba,TIMBAUBA,true,320.5,true
AMC 70-00,261530,Timbaúba,TIMBAUBA,true,320.5,true
AMC 91-00,261530,Timbaúba,TIMBAUBA,true,320.5,true
Municípios,2615300,Timbaúba,TIMBAUBA,true,320.5,true
AMC 60-00,261540,Toritama,TORITAMA,true,34.8,true
AMC 91-00,261540,Toritama,TORITAMA,true,34.8,true
AMC 70-00,261540,Toritama,TORITAMA,true,34.8,true
Municípios,2615409,Toritama,TORITAMA,true,34.8,true
AMC 70-00,261550,Tracunhaém,TRACUNHAEM,true,141.6,true
AMC 91-00,261550,Tracunhaém,TRACUNHAEM,true,141.6,true
Municípios,2615508,Tracunhaém,TRACUNHAEM,true,141.6,true
AMC 91-00,261560,Trindade,TRINDADE,true,229.3,true
AMC 70-00,261560,Trindade,TRINDADE,true,229.3,true
Municípios,2615607,Trindade,TRINDADE,true,229.3,true
Municípios,2615706,Triunfo,TRIUNFO,true,182.2,true
AMC 70-00,261580,Tupanatinga,TUPANATINGA,true,869.8,true
AMC 91-00,261580,Tupanatinga,TUPANATINGA,true,869.8,true
Municípios,2615805,Tupanatinga,TUPANATINGA,true,869.8,true
AMC 91-00,261590,Tuparetama,TUPARETAMA,true,231.6,true
AMC 70-00,261590,Tuparetama,TUPARETAMA,true,231.6,true
Municípios,2615904,Tuparetama,TUPARETAMA,true,231.6,true
AMC 70-00,261600,Venturosa,VENTUROSA,true,326.1,true
AMC 91-00,261600,Venturosa,VENTUROSA,true,326.1,true
Municípios,2616001,Venturosa,VENTUROSA,true,326.1,true
AMC 91-00,261610,Verdejante,VERDEJANTE,true,449.1,true
AMC 70-00,261610,Verdejante,VERDEJANTE,true,449.1,true
Municípios,2616100,Verdejante,VERDEJANTE,true,449.1,true
Municípios,2616183,Vertente do Lério,VERTENTE DO LERIO,true,81.1,true
AMC 70-00,261620,Vertentes,VERTENTES,true,172.7,true
AMC 91-00,261620,Vertentes,VERTENTES,true,172.7,true
Municípios,2616209,Vertentes,VERTENTES,true,172.7,true
AMC 60-00,261630,Vicência,VICENCIA,true,250.3,true
AMC 40-00,261630,Vicência,VICENCIA,true,250.3,true
AMC 91-00,261630,Vicência,VICENCIA,true,250.3,true
AMC 70-00,261630,Vicência,VICENCIA,true,250.3,true
Municípios,2616308,Vicência,VICENCIA,true,250.3,true
AMC 70-00,261640,Vitória de Santo Antão,VITORIA DE SANTO ANTAO,true,345.7,true
AMC 91-00,261640,Vitória de Santo Antão,VITORIA DE SANTO ANTAO,true,345.7,true
Municípios,2616407,Vitória de Santo Antão,VITORIA DE SANTO ANTAO,true,345.7,true
Municípios,2616506,Xexéu,XEXEU,true,116.5,true
Municípios,2699919,Muribeca,MURIBECA,true,116.5,true
Municípios,2699929,Nossa Senhora do Ó de Goyanna,NOSSA SENHORA DO Ó DE GOYANNA,true,116.5,true
Municípios,2699939,Cimbres,CIMBRES,true,116.5,true
AMC 1872-00,26AMC1872_1997001,AMC1872_1997 001,AMC1872_1997 001,true,3659.4999999999995,true
AMC 1872-00,26AMC1872_1997002,AMC1872_1997 002,AMC1872_1997 002,true,648.5,true
AMC 1872-00,26AMC1872_1997003,AMC1872_1997 003,AMC1872_1997 003,true,2528.2,true
AMC 1872-00,26AMC1872_1997004,AMC1872_1997 004,AMC1872_1997 004,true,304.8,true
AMC 1872-00,26AMC1872_1997005,AMC1872_1997 005,AMC1872_1997 005,true,1370.4,true
AMC 1872-00,26AMC1872_1997006,AMC1872_1997 006,AMC1872_1997 006,true,1237.6,true
AMC 1872-00,26AMC1872_1997007,AMC1872_1997 007,AMC1872_1997 007,true,2151.9,true
AMC 1872-00,26AMC1872_1997008,AMC1872_1997 008,AMC1872_1997 008,true,5153.2,true
AMC 1872-00,26AMC1872_1997009,AMC1872_1997 009,AMC1872_1997 009,true,784.8,true
AMC 1872-00,26AMC1872_1997010,AMC1872_1997 010,AMC1872_1997 010,true,1828.3999999999999,true
AMC 1872-00,26AMC1872_1997011,AMC1872_1997 011,AMC1872_1997 011,true,7406.9,true
AMC 1872-00,26AMC1872_1997012,AMC1872_1997 012,AMC1872_1997 012,true,548.8,true
AMC 1872-00,26AMC1872_1997013,AMC1872_1997 013,AMC1872_1997 013,true,8242,true
AMC 1872-00,26AMC1872_1997014,AMC1872_1997 014,AMC1872_1997 014,true,702.1,true
AMC 1872-00,26AMC1872_1997015,AMC1872_1997 015,AMC1872_1997 015,true,540.8,true
AMC 1872-00,26AMC1872_1997016,AMC1872_1997 016,AMC1872_1997 016,true,2017.9,true
AMC 1872-00,26AMC1872_1997017,AMC1872_1997 017,AMC1872_1997 017,true,2258.8,true
AMC 1872-00,26AMC1872_1997018,AMC1872_1997 018,AMC1872_1997 018,true,637.3,true
AMC 1872-00,26AMC1872_1997019,AMC1872_1997 019,AMC1872_1997 019,true,9900.3,true
AMC 1872-00,26AMC1872_1997020,AMC1872_1997 020,AMC1872_1997 020,true,11293.800000000001,true
AMC 1872-00,26AMC1872_1997021,AMC1872_1997 021,AMC1872_1997 021,true,2619.1000000000004,true
AMC 1872-00,26AMC1872_1997022,AMC1872_1997 022,AMC1872_1997 022,true,2435.2,true
AMC 1872-00,26AMC1872_1997023,AMC1872_1997 023,AMC1872_1997 023,true,2395.4,true
AMC 1872-00,26AMC1872_1997024,AMC1872_1997 024,AMC1872_1997 024,true,4577.8,true
AMC 1872-00,26AMC1872_1997025,AMC1872_1997 025,AMC1872_1997 025,true,14770.900000000001,true
AMC 1872-00,26AMC1872_1997026,AMC1872_1997 026,AMC1872_1997 026,true,5229.6,true
AMC 1872-00,26AMC1872_1997027,AMC1872_1997 027,AMC1872_1997 027,true,273.4,true
AMC 1872-00,26AMC1872_1997028,AMC1872_1997 028,AMC1872_1997 028,true,581.8,true
AMC 20-00,26AMC2097001,AMC2097 001,AMC2097 001,true,2161.7999999999997,true
AMC 20-00,26AMC2097002,AMC2097 002,AMC2097 002,true,648.5,true
AMC 20-00,26AMC2097003,AMC2097 003,AMC2097 003,true,2528.2,true
AMC 20-00,26AMC2097004,AMC2097 004,AMC2097 004,true,868.6,true
AMC 20-00,26AMC2097005,AMC2097 005,AMC2097 005,true,434.5,true
AMC 20-00,26AMC2097006,AMC2097 006,AMC2097 006,true,304.8,true
AMC 20-00,26AMC2097007,AMC2097 007,AMC2097 007,true,795.2,true
AMC 20-00,26AMC2097008,AMC2097 008,AMC2097 008,true,2124.6000000000004,true
AMC 20-00,26AMC2097009,AMC2097 009,AMC2097 009,true,1237.6,true
AMC 20-00,26AMC2097010,AMC2097 010,AMC2097 010,true,1587.6000000000001,true
AMC 20-00,26AMC2097011,AMC2097 011,AMC2097 011,true,1955.5,true
AMC 20-00,26AMC2097012,AMC2097 012,AMC2097 012,true,2151.9,true
AMC 20-00,26AMC2097013,AMC2097 013,AMC2097 013,true,2192.5,true
AMC 20-00,26AMC2097014,AMC2097 014,AMC2097 014,true,3074.1000000000004,true
AMC 20-00,26AMC2097015,AMC2097 015,AMC2097 015,true,504.79999999999995,true
AMC 20-00,26AMC2097016,AMC2097 016,AMC2097 016,true,1828.3999999999999,true
AMC 20-00,26AMC2097017,AMC2097 017,AMC2097 017,true,7406.9,true
AMC 20-00,26AMC2097018,AMC2097 018,AMC2097 018,true,548.8,true
AMC 20-00,26AMC2097019,AMC2097 019,AMC2097 019,true,2738.7999999999997,true
AMC 20-00,26AMC2097020,AMC2097 020,AMC2097 020,true,388.8,true
AMC 20-00,26AMC2097021,AMC2097 021,AMC2097 021,true,702.1,true
AMC 20-00,26AMC2097022,AMC2097 022,AMC2097 022,true,575.2,true
AMC 20-00,26AMC2097023,AMC2097 023,AMC2097 023,true,540.8,true
AMC 20-00,26AMC2097024,AMC2097 024,AMC2097 024,true,430.3,true
AMC 20-00,26AMC2097025,AMC2097 025,AMC2097 025,true,449.4,true
AMC 20-00,26AMC2097026,AMC2097 026,AMC2097 026,true,920.7,true
AMC 20-00,26AMC2097027,AMC2097 027,AMC2097 027,true,637.3,true
AMC 20-00,26AMC2097028,AMC2097 028,AMC2097 028,true,1065.6,true
AMC 20-00,26AMC2097029,AMC2097 029,AMC2097 029,true,7775.7,true
AMC 20-00,26AMC2097030,AMC2097 030,AMC2097 030,true,473.8,true
AMC 20-00,26AMC2097031,AMC2097 031,AMC2097 031,true,2960.7,true
AMC 20-00,26AMC2097032,AMC2097 032,AMC2097 032,true,1178.5,true
AMC 20-00,26AMC2097033,AMC2097 033,AMC2097 033,true,7755.900000000001,true
AMC 20-00,26AMC2097034,AMC2097 034,AMC2097 034,true,2619.1000000000004,true
AMC 20-00,26AMC2097035,AMC2097 035,AMC2097 035,true,7637.5,true
AMC 20-00,26AMC2097036,AMC2097 036,AMC2097 036,true,581.9000000000001,true
AMC 20-00,26AMC2097037,AMC2097 037,AMC2097 037,true,531.4,true
AMC 20-00,26AMC2097038,AMC2097 038,AMC2097 038,true,439.9,true
AMC 20-00,26AMC2097039,AMC2097 039,AMC2097 039,true,4577.8,true
AMC 20-00,26AMC2097040,AMC2097 040,AMC2097 040,true,7133.400000000001,true
AMC 20-00,26AMC2097041,AMC2097 041,AMC2097 041,true,2264.3,true
AMC 20-00,26AMC2097042,AMC2097 042,AMC2097 042,true,1497.6999999999998,true
AMC 20-00,26AMC2097043,AMC2097 043,AMC2097 043,true,1338.1000000000001,true
AMC 20-00,26AMC2097044,AMC2097 044,AMC2097 044,true,273.4,true
AMC 20-00,26AMC2097045,AMC2097 045,AMC2097 045,true,581.8,true
AMC 40-00,26AMC4097001,AMC4097 001,AMC4097 001,true,2161.7999999999997,true
AMC 40-00,26AMC4097002,AMC4097 002,AMC4097 002,true,648.5,true
AMC 40-00,26AMC4097003,AMC4097 003,AMC4097 003,true,2528.2,true
AMC 40-00,26AMC4097004,AMC4097 004,AMC4097 004,true,670.6,true
AMC 40-00,26AMC4097005,AMC4097 005,AMC4097 005,true,434.5,true
AMC 40-00,26AMC4097006,AMC4097 006,AMC4097 006,true,587.7,true
AMC 40-00,26AMC4097007,AMC4097 007,AMC4097 007,true,2143.7000000000003,true
AMC 40-00,26AMC4097008,AMC4097 008,AMC4097 008,true,304.8,true
AMC 40-00,26AMC4097009,AMC4097 009,AMC4097 009,true,2281.2,true
AMC 40-00,26AMC4097010,AMC4097 010,AMC4097 010,true,795.2,true
AMC 40-00,26AMC4097011,AMC4097 011,AMC4097 011,true,2124.6000000000004,true
AMC 40-00,26AMC4097012,AMC4097 012,AMC4097 012,true,1237.6,true
AMC 40-00,26AMC4097013,AMC4097 013,AMC4097 013,true,253.4,true
AMC 40-00,26AMC4097014,AMC4097 014,AMC4097 014,true,511,true
AMC 40-00,26AMC4097015,AMC4097 015,AMC4097 015,true,1498.3000000000002,true
AMC 40-00,26AMC4097016,AMC4097 016,AMC4097 016,true,2148.8,true
AMC 40-00,26AMC4097017,AMC4097 017,AMC4097 017,true,2192.5,true
AMC 40-00,26AMC4097018,AMC4097 018,AMC4097 018,true,687.9,true
AMC 40-00,26AMC4097019,AMC4097 019,AMC4097 019,true,213.5,true
AMC 40-00,26AMC4097020,AMC4097 020,AMC4097 020,true,1245.9,true
AMC 40-00,26AMC4097021,AMC4097 021,AMC4097 021,true,504.79999999999995,true
AMC 40-00,26AMC4097022,AMC4097 022,AMC4097 022,true,2717.2,true
AMC 40-00,26AMC4097023,AMC4097 023,AMC4097 023,true,1828.3999999999999,true
AMC 40-00,26AMC4097024,AMC4097 024,AMC4097 024,true,4689.7,true
AMC 40-00,26AMC4097025,AMC4097 025,AMC4097 025,true,1463.2,true
AMC 40-00,26AMC4097026,AMC4097 026,AMC4097 026,true,388.8,true
AMC 40-00,26AMC4097027,AMC4097 027,AMC4097 027,true,702.1,true
AMC 40-00,26AMC4097028,AMC4097 028,AMC4097 028,true,575.2,true
AMC 40-00,26AMC4097029,AMC4097 029,AMC4097 029,true,540.8,true
AMC 40-00,26AMC4097030,AMC4097 030,AMC4097 030,true,3550.7999999999997,true
AMC 40-00,26AMC4097031,AMC4097 031,AMC4097 031,true,430.3,true
AMC 40-00,26AMC4097032,AMC4097 032,AMC4097 032,true,221.9,true
AMC 40-00,26AMC4097033,AMC4097 033,AMC4097 033,true,920.7,true
AMC 40-00,26AMC4097034,AMC4097 034,AMC4097 034,true,220.4,true
AMC 40-00,26AMC4097035,AMC4097 035,AMC4097 035,true,308.2,true
AMC 40-00,26AMC4097036,AMC4097 036,AMC4097 036,true,370.9,true
AMC 40-00,26AMC4097037,AMC4097 037,AMC4097 037,true,5632,true
AMC 40-00,26AMC4097038,AMC4097 038,AMC4097 038,true,491.79999999999995,true
AMC 40-00,26AMC4097039,AMC4097 039,AMC4097 039,true,473.8,true
AMC 40-00,26AMC4097040,AMC4097 040,AMC4097 040,true,2960.7,true
AMC 40-00,26AMC4097041,AMC4097 041,AMC4097 041,true,563.6999999999999,true
AMC 40-00,26AMC4097042,AMC4097 042,AMC4097 042,true,1178.5,true
AMC 40-00,26AMC4097043,AMC4097 043,AMC4097 043,true,1675.6999999999998,true
AMC 40-00,26AMC4097044,AMC4097 044,AMC4097 044,true,2619.1000000000004,true
AMC 40-00,26AMC4097045,AMC4097 045,AMC4097 045,true,7637.5,true
AMC 40-00,26AMC4097046,AMC4097 046,AMC4097 046,true,434.9,true
AMC 40-00,26AMC4097047,AMC4097 047,AMC4097 047,true,531.4,true
AMC 40-00,26AMC4097048,AMC4097 048,AMC4097 048,true,439.9,true
AMC 40-00,26AMC4097049,AMC4097 049,AMC4097 049,true,2182.8,true
AMC 40-00,26AMC4097050,AMC4097 050,AMC4097 050,true,4852.200000000001,true
AMC 40-00,26AMC4097051,AMC4097 051,AMC4097 051,true,1828.2000000000003,true
AMC 40-00,26AMC4097052,AMC4097 052,AMC4097 052,true,455.29999999999995,true
AMC 40-00,26AMC4097053,AMC4097 053,AMC4097 053,true,2264.3,true
AMC 40-00,26AMC4097054,AMC4097 054,AMC4097 054,true,1497.6999999999998,true
AMC 40-00,26AMC4097055,AMC4097 055,AMC4097 055,true,2395,true
AMC 40-00,26AMC4097056,AMC4097 056,AMC4097 056,true,445.1,true
AMC 40-00,26AMC4097057,AMC4097 057,AMC4097 057,true,855.0999999999999,true
AMC 40-00,26AMC4097058,AMC4097 058,AMC4097 058,true,273.4,true
AMC 40-00,26AMC4097059,AMC4097 059,AMC4097 059,true,483,true
AMC 40-00,26AMC4097060,AMC4097 060,AMC4097 060,true,581.8,true
AMC 60-00,26AMC6097001,AMC6097 001,AMC6097 001,true,1159.6,true
AMC 60-00,26AMC6097002,AMC6097 002,AMC6097 002,true,648.5,true
AMC 60-00,26AMC6097003,AMC6097 003,AMC6097 003,true,2528.2,true
AMC 60-00,26AMC6097004,AMC6097 004,AMC6097 004,true,670.6,true
AMC 60-00,26AMC6097005,AMC6097 005,AMC6097 005,true,335.3,true
AMC 60-00,26AMC6097006,AMC6097 006,AMC6097 006,true,387.2,true
AMC 60-00,26AMC6097007,AMC6097 007,AMC6097 007,true,2143.7000000000003,true
AMC 60-00,26AMC6097008,AMC6097 008,AMC6097 008,true,304.8,true
AMC 60-00,26AMC6097009,AMC6097 009,AMC6097 009,true,2281.2,true
AMC 60-00,26AMC6097010,AMC6097 010,AMC6097 010,true,744.4000000000001,true
AMC 60-00,26AMC6097011,AMC6097 011,AMC6097 011,true,2124.6000000000004,true
AMC 60-00,26AMC6097012,AMC6097 012,AMC6097 012,true,1237.6,true
AMC 60-00,26AMC6097013,AMC6097 013,AMC6097 013,true,253.4,true
AMC 60-00,26AMC6097014,AMC6097 014,AMC6097 014,true,511,true
AMC 60-00,26AMC6097015,AMC6097 015,AMC6097 015,true,1498.3000000000002,true
AMC 60-00,26AMC6097016,AMC6097 016,AMC6097 016,true,2148.8,true
AMC 60-00,26AMC6097017,AMC6097 017,AMC6097 017,true,2192.5,true
AMC 60-00,26AMC6097018,AMC6097 018,AMC6097 018,true,479,true
AMC 60-00,26AMC6097019,AMC6097 019,AMC6097 019,true,646,true
AMC 60-00,26AMC6097020,AMC6097 020,AMC6097 020,true,213.5,true
AMC 60-00,26AMC6097021,AMC6097 021,AMC6097 021,true,504.79999999999995,true
AMC 60-00,26AMC6097022,AMC6097 022,AMC6097 022,true,2717.2,true
AMC 60-00,26AMC6097023,AMC6097 023,AMC6097 023,true,1182.3999999999999,true
AMC 60-00,26AMC6097024,AMC6097 024,AMC6097 024,true,4689.7,true
AMC 60-00,26AMC6097025,AMC6097 025,AMC6097 025,true,1463.2,true
AMC 60-00,26AMC6097026,AMC6097 026,AMC6097 026,true,388.8,true
AMC 60-00,26AMC6097027,AMC6097 027,AMC6097 027,true,702.1,true
AMC 60-00,26AMC6097028,AMC6097 028,AMC6097 028,true,575.2,true
AMC 60-00,26AMC6097029,AMC6097 029,AMC6097 029,true,540.8,true
AMC 60-00,26AMC6097030,AMC6097 030,AMC6097 030,true,3550.7999999999997,true
AMC 60-00,26AMC6097031,AMC6097 031,AMC6097 031,true,430.3,true
AMC 60-00,26AMC6097032,AMC6097 032,AMC6097 032,true,494.9,true
AMC 60-00,26AMC6097033,AMC6097 033,AMC6097 033,true,221.9,true
AMC 60-00,26AMC6097034,AMC6097 034,AMC6097 034,true,920.7,true
AMC 60-00,26AMC6097035,AMC6097 035,AMC6097 035,true,308.2,true
AMC 60-00,26AMC6097036,AMC6097 036,AMC6097 036,true,370.9,true
AMC 60-00,26AMC6097037,AMC6097 037,AMC6097 037,true,5632,true
AMC 60-00,26AMC6097038,AMC6097 038,AMC6097 038,true,2960.7,true
AMC 60-00,26AMC6097039,AMC6097 039,AMC6097 039,true,563.6999999999999,true
AMC 60-00,26AMC6097040,AMC6097 040,AMC6097 040,true,1178.5,true
AMC 60-00,26AMC6097041,AMC6097 041,AMC6097 041,true,1365.4,true
AMC 60-00,26AMC6097042,AMC6097 042,AMC6097 042,true,7637.5,true
AMC 60-00,26AMC6097043,AMC6097 043,AMC6097 043,true,434.9,true
AMC 60-00,26AMC6097044,AMC6097 044,AMC6097 044,true,531.4,true
AMC 60-00,26AMC6097045,AMC6097 045,AMC6097 045,true,439.9,true
AMC 60-00,26AMC6097046,AMC6097 046,AMC6097 046,true,2182.8,true
AMC 60-00,26AMC6097047,AMC6097 047,AMC6097 047,true,4852.200000000001,true
AMC 60-00,26AMC6097048,AMC6097 048,AMC6097 048,true,1828.2000000000003,true
AMC 60-00,26AMC6097049,AMC6097 049,AMC6097 049,true,455.29999999999995,true
AMC 60-00,26AMC6097050,AMC6097 050,AMC6097 050,true,2264.3,true
AMC 60-00,26AMC6097051,AMC6097 051,AMC6097 051,true,1002.8,true
AMC 60-00,26AMC6097052,AMC6097 052,AMC6097 052,true,2395,true
AMC 60-00,26AMC6097053,AMC6097 053,AMC6097 053,true,445.1,true
AMC 60-00,26AMC6097054,AMC6097 054,AMC6097 054,true,1002.1999999999999,true
AMC 60-00,26AMC6097055,AMC6097 055,AMC6097 055,true,273.4,true
AMC 60-00,26AMC6097056,AMC6097 056,AMC6097 056,true,483,true
AMC 60-00,26AMC6097057,AMC6097 057,AMC6097 057,true,581.8,true
AMC 70-00,26AMC7097001,AMC7097 001,AMC7097 001,true,648.5,true
AMC 70-00,26AMC7097002,AMC7097 002,AMC7097 002,true,646,true
AMC 70-00,26AMC7097003,AMC7097 003,AMC7097 003,true,213.5,true
AMC 70-00,26AMC7097004,AMC7097 004,AMC7097 004,true,4689.7,true
AMC 70-00,26AMC7097005,AMC7097 005,AMC7097 005,true,475.40000000000003,true
AMC 70-00,26AMC7097006,AMC7097 006,AMC7097 006,true,1649.3000000000002,true
AMC 70-00,26AMC7097007,AMC7097 007,AMC7097 007,true,260.5,true
AMC 70-00,26AMC7097008,AMC7097 008,AMC7097 008,true,308.2,true
AMC 70-00,26AMC7097009,AMC7097 009,AMC7097 009,true,4659.9,true
AMC 70-00,26AMC7097010,AMC7097 010,AMC7097 010,true,501.7,true
AMC 70-00,26AMC7097011,AMC7097 011,AMC7097 011,true,1365.4,true
AMC 70-00,26AMC7097012,AMC7097 012,AMC7097 012,true,6148.9,true
AMC 70-00,26AMC7097013,AMC7097 013,AMC7097 013,true,531.4,true
AMC 70-00,26AMC7097014,AMC7097 014,AMC7097 014,true,439.9,true
AMC 70-00,26AMC7097015,AMC7097 015,AMC7097 015,true,4852.200000000001,true
